assistedflash,assister_name,assister_steamid,attacker_name,attacker_steamid,attackerblind,attackerinair,distance,dmg_armor,dmg_health,dominated,headshot,hitgroup,noreplay,noscope,penetrated,revenge,thrusmoke,tick,user_name,user_steamid,weapon,weapon_fauxitemid,weapon_itemid,weapon_originalowner_xuid,wipe,match
True,kyousuke,7.656119903200622e+16,kyxsan,7.656119805728243e+16,False,False,5.5819206,0,142,0,True,head,False,False,0,0,False,19049,Graviti,76561198179538505,ak47,17293822569173942279,46678859076.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,1.8913509,34,70,0,True,head,False,False,0,0,False,19084,kyxsan,76561198057282432,usp_silencer,17293822569135734845,44351558045.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,14.137572,0,141,0,True,head,False,False,0,0,False,25347,Lucky,76561198031890115,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,11.080648,0,35,0,False,chest,False,False,0,0,False,25399,Maka,76561198045739761,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,22.765783,0,139,0,True,head,False,False,0,0,False,25542,Ex3rcice,76561198168198200,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,kyousuke,7.656119903200622e+16,m0NESY,7.65611980747628e+16,False,False,35.960632,1,109,0,False,chest,False,False,0,0,False,32600,bodyy,76561198013295375,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,NiKo,7.656119804168338e+16,False,False,20.681255,4,33,0,False,stomach,False,False,0,0,False,32830,Graviti,76561198179538505,ak47,17293822569121185799,31980002385.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Ex3rcice,7.65611981681982e+16,False,False,8.412447,5,25,0,False,chest,False,False,0,0,False,32892,kyousuke,76561199032006224,m4a1_silencer,17293822569179840572,44274685964.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,12.240595,18,87,0,True,head,False,False,0,0,False,32937,kyxsan,76561198057282432,m4a1_silencer,17293822569179840572,44274685964.0,,0,3dmax-vs-falcons-m2-ancient
False,kyxsan,7.656119805728243e+16,m0NESY,7.65611980747628e+16,False,False,20.033175,1,138,0,False,stomach,False,False,0,0,False,32967,Ex3rcice,76561198168198200,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
True,m0NESY,7.65611980747628e+16,kyousuke,7.656119903200622e+16,False,False,11.137295,3,28,0,False,chest,False,False,0,0,False,41203,bodyy,76561198013295375,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
True,kyxsan,7.656119805728243e+16,TeSeS,7.656119799667827e+16,False,False,23.538618,4,34,0,False,stomach,False,False,0,0,False,41667,Maka,76561198045739761,ak47,17293822569165553671,23868618176.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Lucky,7.656119803189011e+16,False,False,12.7983885,5,26,0,False,left_arm,False,False,0,0,False,41785,TeSeS,76561197996678278,m4a1_silencer,17293822569169354812,44381482751.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,False,False,23.026196,0,139,0,True,head,False,False,0,0,False,42313,Lucky,76561198031890115,ak47,17293822569165553671,23868618176.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,13.584408,1,111,0,False,chest,False,False,0,0,False,46862,Graviti,76561198179538505,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,20.589918,1,110,0,False,left_arm,False,False,0,0,False,51779,bodyy,76561198013295375,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Lucky,7.656119803189011e+16,False,False,15.44853,6,31,0,False,stomach,False,False,0,0,False,52190,kyousuke,76561199032006224,m4a1_silencer,17293822569169354812,44381482751.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,11.827383,1,111,0,False,chest,False,False,0,0,False,52264,Lucky,76561198031890115,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,6.491922,16,110,0,True,head,False,False,0,0,False,52269,TeSeS,76561197996678278,ak47,17293822569165553671,23868618176.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,13.688896,1,139,0,False,stomach,False,False,0,0,False,54483,Ex3rcice,76561198168198200,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,Lucky,7.656119803189011e+16,Graviti,7.656119817953851e+16,False,False,35.006695,18,85,0,True,head,False,False,0,0,False,54757,m0NESY,76561198074762801,m4a1,17293822569158017040,45961725543.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,False,False,21.915476,0,26,0,False,left_leg,False,False,0,0,False,55022,Maka,76561198045739761,ak47,17293822569165553671,23868618176.0,,0,3dmax-vs-falcons-m2-ancient
False,,,NiKo,7.656119804168338e+16,False,False,32.673523,0,137,0,True,head,False,False,0,0,False,55204,Graviti,76561198179538505,ak47,17293822569121185799,31980002385.0,,0,3dmax-vs-falcons-m2-ancient
False,kyousuke,7.656119903200622e+16,Maka,7.656119804573976e+16,False,False,4.0783453,1,27,0,False,chest,False,False,0,0,True,61412,TeSeS,76561197996678278,fiveseven,17293822569102704643,0.0,,0,3dmax-vs-falcons-m2-ancient
False,NiKo,7.656119804168338e+16,kyousuke,7.656119903200622e+16,False,False,4.9063725,0,26,0,False,right_leg,False,False,0,0,False,61582,Maka,76561198045739761,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,,,bodyy,7.656119801329538e+16,False,False,17.584913,5,24,0,False,chest,False,False,0,0,False,61621,kyousuke,76561199032006224,m4a1_silencer,17293822569126297660,27014592601.0,,0,3dmax-vs-falcons-m2-ancient
False,,,bodyy,7.656119801329538e+16,False,False,16.112219,6,31,0,False,stomach,False,False,0,0,False,61666,kyxsan,76561198057282432,m4a1_silencer,17293822569126297660,27014592601.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,25.830168,1,110,0,False,chest,False,False,0,0,False,61972,Graviti,76561198179538505,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,Ex3rcice,7.65611981681982e+16,bodyy,7.656119801329538e+16,False,False,9.288073,18,88,0,True,head,False,False,0,0,False,62039,NiKo,76561198041683378,m4a1_silencer,17293822569126297660,27014592601.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,18.446573,1,138,0,False,stomach,False,False,0,0,False,62078,bodyy,76561198013295375,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,16.816334,4,14,0,False,chest,False,False,0,0,False,62135,m0NESY,76561198074762801,mp9,17293822569177022498,26945554044.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,False,False,14.362156,0,141,0,True,head,False,False,0,0,True,65267,Graviti,76561198179538505,ak47,17293822569173942279,46678859076.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,False,False,15.915911,15,109,0,True,head,False,False,0,0,False,65528,Ex3rcice,76561198168198200,ak47,17293822569173942279,46678859076.0,,0,3dmax-vs-falcons-m2-ancient
False,,,TeSeS,7.656119799667827e+16,False,False,17.617863,15,109,0,True,head,False,False,0,0,False,68664,Lucky,76561198031890115,ak47,17293822569121185799,31980002385.0,,0,3dmax-vs-falcons-m2-ancient
False,Lucky,7.656119803189011e+16,bodyy,7.656119801329538e+16,False,False,3.3461652,19,91,0,True,head,False,False,0,0,False,69530,TeSeS,76561197996678278,m4a1_silencer,17293822569126297660,27014592601.0,,0,3dmax-vs-falcons-m2-ancient
False,TeSeS,7.656119799667827e+16,kyousuke,7.656119903200622e+16,False,False,11.3886385,0,142,0,True,head,False,False,0,0,False,69556,bodyy,76561198013295375,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
True,bodyy,7.656119801329538e+16,Graviti,7.656119817953851e+16,False,False,10.620618,4,14,0,False,chest,False,False,0,0,False,78681,kyxsan,76561198057282432,mp9,17293822569174401058,27609681371.0,,0,3dmax-vs-falcons-m2-ancient
False,,,bodyy,7.656119801329538e+16,False,False,29.124176,3,19,0,False,right_arm,False,False,1,0,False,78797,m0NESY,76561198074762801,m4a1_silencer,17293822569126297660,27014592601.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,17.077673,0,141,0,True,head,False,False,0,0,False,78911,bodyy,76561198013295375,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,,,NiKo,7.656119804168338e+16,False,False,8.801262,0,142,0,True,head,False,False,0,0,False,80344,Graviti,76561198179538505,ak47,17293822569121185799,31980002385.0,,0,3dmax-vs-falcons-m2-ancient
False,Maka,7.656119804573976e+16,Ex3rcice,7.65611981681982e+16,False,False,11.658262,5,25,0,False,right_arm,False,False,0,0,False,80456,NiKo,76561198041683378,m4a1_silencer,17293822569167192124,20840919166.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,11.574782,15,110,0,True,head,False,False,0,0,False,80930,Ex3rcice,76561198168198200,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,,,TeSeS,7.656119799667827e+16,False,False,12.634625,0,142,0,True,head,False,False,0,0,False,81011,Lucky,76561198031890115,ak47,17293822569173942279,46678859076.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Maka,7.656119804573976e+16,False,False,24.124842,1,110,0,False,chest,False,False,0,0,False,81848,kyousuke,76561199032006224,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
True,kyxsan,7.656119805728243e+16,kyousuke,7.656119903200622e+16,False,False,12.608662,15,109,0,True,head,False,False,0,0,False,84501,bodyy,76561198013295375,ak47,17293822569150152711,41166387524.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,13.406966,1,111,0,False,chest,False,False,0,0,False,84573,Graviti,76561198179538505,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Lucky,7.656119803189011e+16,False,False,11.157347,6,32,0,False,stomach,False,False,0,0,False,84586,kyousuke,76561199032006224,m4a1_silencer,17293822569169354812,44381482751.0,,0,3dmax-vs-falcons-m2-ancient
True,kyxsan,7.656119805728243e+16,m0NESY,7.65611980747628e+16,False,False,16.964289,1,138,0,False,stomach,False,False,0,0,False,84746,Lucky,76561198031890115,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,9.28555,5,25,0,False,chest,False,False,0,0,False,84950,TeSeS,76561197996678278,m4a1_silencer,17293822569179840572,44274685964.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,14.126715,0,455,0,True,head,False,False,0,0,False,85836,Ex3rcice,76561198168198200,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,Ex3rcice,7.65611981681982e+16,Maka,7.656119804573976e+16,False,False,39.23526,1,109,0,False,chest,False,False,0,0,False,86082,NiKo,76561198041683378,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,27.681185,1,110,0,False,chest,False,False,0,0,False,88911,Maka,76561198045739761,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,NiKo,7.656119804168338e+16,False,False,36.23433,0,107,0,True,head,False,False,0,0,False,105682,bodyy,76561198013295375,usp_silencer,17293822569148907581,25704622822.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,False,False,24.421387,0,117,0,True,head,False,False,0,0,False,105740,Maka,76561198045739761,usp_silencer,17293822569145499709,44559374290.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,14.90971,0,125,0,True,head,False,False,0,0,False,105780,Graviti,76561198179538505,usp_silencer,17293822569135734845,41218054785.0,,0,3dmax-vs-falcons-m2-ancient
False,Ex3rcice,7.65611981681982e+16,Lucky,7.656119803189011e+16,False,False,25.211903,0,87,0,True,head,False,False,0,0,False,106177,m0NESY,76561198074762801,glock,17293822569165815812,40744515569.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,10.074589,0,106,0,True,head,False,False,0,0,False,107654,kyousuke,76561199032006224,glock,17293822569105850372,45089236721.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Lucky,7.656119803189011e+16,False,False,18.223978,6,11,0,False,right_arm,False,False,0,0,False,110848,NiKo,76561198041683378,glock,17293822569165815812,40744515569.0,,0,3dmax-vs-falcons-m2-ancient
False,NiKo,7.656119804168338e+16,TeSeS,7.656119799667827e+16,False,False,17.89976,0,123,0,True,head,False,False,0,0,False,111649,Ex3rcice,76561198168198200,usp_silencer,17293822569124921405,23868648851.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Lucky,7.656119803189011e+16,False,False,11.8129635,0,104,0,True,head,False,False,0,0,False,111811,TeSeS,76561197996678278,glock,17293822569165815812,40744515569.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Lucky,7.656119803189011e+16,False,False,8.4821825,0,108,0,True,head,False,False,0,0,False,112357,kyxsan,76561198057282432,glock,17293822569165815812,40744515569.0,,0,3dmax-vs-falcons-m2-ancient
False,Ex3rcice,7.65611981681982e+16,Maka,7.656119804573976e+16,False,False,30.277227,0,21,0,False,stomach,False,False,0,0,True,116412,TeSeS,76561197996678278,mac10,17293822569102704657,0.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Graviti,7.656119817953851e+16,False,False,11.660807,0,24,0,False,left_arm,False,False,0,0,True,116912,kyxsan,76561198057282432,mac10,17293822569105588241,37648618757.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Maka,7.656119804573976e+16,False,False,14.072834,0,23,0,False,chest,False,False,0,0,False,117163,m0NESY,76561198074762801,mac10,17293822569102704657,0.0,,0,3dmax-vs-falcons-m2-ancient
False,,,NiKo,7.656119804168338e+16,False,False,4.6226974,5,108,0,True,head,False,False,0,0,False,118270,bodyy,76561198013295375,fiveseven,17293822569125773315,6030551108.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Lucky,7.656119803189011e+16,False,False,39.094486,0,135,0,True,head,False,False,0,0,False,118362,kyousuke,76561199032006224,ak47,17293822569121185799,40075636079.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Maka,7.656119804573976e+16,False,False,15.423044,0,23,0,False,chest,False,False,0,0,False,118696,NiKo,76561198041683378,mac10,17293822569102704657,0.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,28.55374,3,23,0,False,chest,False,False,0,0,False,121482,NiKo,76561198041683378,galilar,17293822569170731021,41068202797.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Graviti,7.656119817953851e+16,False,False,4.1223645,23,62,0,True,head,False,False,0,0,False,121781,TeSeS,76561197996678278,mac10,17293822569105588241,37648618757.0,,0,3dmax-vs-falcons-m2-ancient
False,TeSeS,7.656119799667827e+16,m0NESY,7.65611980747628e+16,True,False,13.115645,5,25,0,False,right_arm,False,False,0,0,False,122407,Graviti,76561198179538505,m4a1_silencer,17293822569126297660,30597131242.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Ex3rcice,7.65611981681982e+16,False,False,11.61904,15,109,0,True,head,False,False,0,0,False,130301,kyxsan,76561198057282432,ak47,17293822569122496519,46723916441.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Maka,7.656119804573976e+16,False,False,11.594301,3,23,0,False,right_arm,False,False,0,0,False,131659,NiKo,76561198041683378,galilar,17293822569127542797,16197143978.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,16.238426,18,85,0,True,head,False,False,0,0,False,131890,Ex3rcice,76561198168198200,m4a1_silencer,17293822569119547452,46451558722.0,,0,3dmax-vs-falcons-m2-ancient
False,Ex3rcice,7.65611981681982e+16,bodyy,7.656119801329538e+16,False,False,14.55822,3,27,0,False,chest,False,False,0,0,False,132470,kyousuke,76561199032006224,ak47,17293822569121185799,40075636079.0,,0,3dmax-vs-falcons-m2-ancient
False,,,bodyy,7.656119801329538e+16,False,False,8.390616,15,110,0,True,head,False,False,0,0,False,132527,m0NESY,76561198074762801,ak47,17293822569121185799,40075636079.0,,0,3dmax-vs-falcons-m2-ancient
False,m0NESY,7.65611980747628e+16,TeSeS,7.656119799667827e+16,False,False,8.585034,1,45,0,False,chest,False,False,0,0,False,132770,bodyy,76561198013295375,deagle,17293822569117843457,46679272380.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Maka,7.656119804573976e+16,False,False,9.3252,3,23,0,False,chest,False,False,0,0,False,134410,TeSeS,76561197996678278,galilar,17293822569127542797,16197143978.0,,0,3dmax-vs-falcons-m2-ancient
False,kyousuke,7.656119903200622e+16,m0NESY,7.65611980747628e+16,False,False,22.166574,1,110,0,False,chest,False,False,0,0,False,136770,bodyy,76561198013295375,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Graviti,7.656119817953851e+16,False,False,10.694136,5,14,0,False,right_arm,False,False,0,0,False,136984,TeSeS,76561197996678278,mac10,17293822569105195025,44514070425.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Graviti,7.656119817953851e+16,False,False,10.823919,5,14,0,False,neck,False,False,0,0,False,137200,kyxsan,76561198057282432,mac10,17293822569105195025,44514070425.0,,0,3dmax-vs-falcons-m2-ancient
False,TeSeS,7.656119799667827e+16,kyousuke,7.656119903200622e+16,False,False,26.094128,17,82,0,True,head,False,False,0,0,False,137271,Graviti,76561198179538505,m4a1_silencer,17293822569119547452,46451558722.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,19.495974,5,24,0,False,chest,False,False,0,0,True,137574,Maka,76561198045739761,m4a1_silencer,17293822569119547452,46451558722.0,,0,3dmax-vs-falcons-m2-ancient
False,Maka,7.656119804573976e+16,Ex3rcice,7.65611981681982e+16,False,False,22.477983,0,139,0,True,head,False,False,0,0,True,137629,kyousuke,76561199032006224,ak47,17293822569163063303,45317827930.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,31.841879,1,137,0,False,stomach,False,False,0,0,False,138035,Ex3rcice,76561198168198200,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,24.408648,1,110,0,False,chest,False,False,0,0,True,140867,Lucky,76561198031890115,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,True,False,24.344267,5,23,0,False,chest,False,False,0,0,False,143865,Ex3rcice,76561198168198200,m4a1_silencer,17293822569167192124,27275000159.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Graviti,7.656119817953851e+16,False,False,14.255973,5,16,0,False,stomach,False,False,0,0,False,143876,kyxsan,76561198057282432,mac10,17293822569105588241,37648618757.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyousuke,7.656119903200622e+16,False,False,25.669231,6,29,0,False,stomach,False,False,0,0,False,143878,Graviti,76561198179538505,m4a1_silencer,17293822569119547452,46451558722.0,,0,3dmax-vs-falcons-m2-ancient
False,kyousuke,7.656119903200622e+16,TeSeS,7.656119799667827e+16,False,False,10.086646,18,88,0,True,head,False,False,0,0,False,144010,bodyy,76561198013295375,m4a1_silencer,17293822569126297660,30597131242.0,,0,3dmax-vs-falcons-m2-ancient
True,NiKo,7.656119804168338e+16,TeSeS,7.656119799667827e+16,False,False,14.83713,5,24,0,False,chest,False,False,0,0,False,144189,Maka,76561198045739761,m4a1_silencer,17293822569126297660,30597131242.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Lucky,7.656119803189011e+16,False,False,9.489324,15,110,0,True,head,False,False,0,0,False,144251,kyousuke,76561199032006224,ak47,17293822569121185799,40075636079.0,,0,3dmax-vs-falcons-m2-ancient
False,kyousuke,7.656119903200622e+16,m0NESY,7.65611980747628e+16,False,False,30.455599,1,137,0,False,stomach,False,False,0,0,False,144277,Lucky,76561198031890115,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,TeSeS,7.656119799667827e+16,kyxsan,7.656119805728243e+16,False,False,29.856146,25,39,0,False,generic,False,False,0,0,False,146617,Graviti,76561198179538505,hegrenade,,,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,22.90636,5,440,0,True,head,False,False,0,0,False,150121,Lucky,76561198031890115,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,13.763026,1,111,0,False,chest,False,False,0,0,False,150397,bodyy,76561198013295375,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,kyxsan,7.656119805728243e+16,False,False,19.888544,17,84,0,True,head,False,False,0,0,False,151623,Ex3rcice,76561198168198200,m4a1_silencer,17293822569167192124,27275000159.0,,0,3dmax-vs-falcons-m2-ancient
False,,,Maka,7.656119804573976e+16,False,False,9.045255,15,110,0,True,head,False,False,0,0,False,152319,kyxsan,76561198057282432,ak47,17293822569114501127,35423584238.0,,0,3dmax-vs-falcons-m2-ancient
False,bodyy,7.656119801329538e+16,Maka,7.656119804573976e+16,False,False,18.091244,3,27,0,False,chest,False,False,0,0,False,152566,kyousuke,76561199032006224,ak47,17293822569114501127,35423584238.0,,0,3dmax-vs-falcons-m2-ancient
False,,,TeSeS,7.656119799667827e+16,False,False,29.548288,4,23,0,False,chest,False,False,0,0,False,152613,Maka,76561198045739761,m4a1_silencer,17293822569138618428,24993671061.0,,0,3dmax-vs-falcons-m2-ancient
True,Maka,7.656119804573976e+16,Lucky,7.656119803189011e+16,False,False,14.152101,15,109,0,True,head,False,False,0,0,False,157501,kyxsan,76561198057282432,ak47,17293822569121185799,40075636079.0,,0,3dmax-vs-falcons-m2-ancient
False,TeSeS,7.656119799667827e+16,NiKo,7.656119804168338e+16,False,False,13.611205,0,35,0,False,chest,False,False,0,0,False,159746,Ex3rcice,76561198168198200,ak47,17293822569163063303,45317827930.0,,0,3dmax-vs-falcons-m2-ancient
False,TeSeS,7.656119799667827e+16,NiKo,7.656119804168338e+16,False,False,13.31018,15,109,0,True,head,False,False,0,0,False,159793,Graviti,76561198179538505,ak47,17293822569163063303,45317827930.0,,0,3dmax-vs-falcons-m2-ancient
False,kyxsan,7.656119805728243e+16,m0NESY,7.65611980747628e+16,False,False,21.37556,1,110,0,False,chest,False,False,0,0,False,159864,Lucky,76561198031890115,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,m0NESY,7.65611980747628e+16,False,False,7.742592,1,112,0,False,left_arm,False,False,0,0,False,160068,Maka,76561198045739761,awp,17293822569125249033,43287757702.0,,0,3dmax-vs-falcons-m2-ancient
False,,,TeSeS,7.656119799667827e+16,False,False,27.261892,6,29,0,False,stomach,False,False,0,0,False,161210,bodyy,76561198013295375,m4a1_silencer,17293822569138618428,24993671061.0,,0,3dmax-vs-falcons-m2-ancient
False,Lucky,7.656119803189011e+16,m0NESY,7.65611980747628e+16,False,False,0.0,4,34,0,False,stomach,True,False,0,0,False,162360,m0NESY,76561198074762801,world,,,,0,3dmax-vs-falcons-m2-ancient
True,apEX,7.656119798974416e+16,ropz,7.656119799127232e+16,False,False,37.972355,6,11,0,False,stomach,False,False,0,0,False,3522,rain,76561197997351207,glock,17293822569105195012,30219531045.0,,0,faze-vs-vitality-m3-dust2
False,apEX,7.656119798974416e+16,ZywOo,7.656119811366619e+16,False,False,12.007009,0,26,0,False,chest,False,False,0,0,False,3909,karrigan,76561197989430253,glock,17293822569181872132,43805746730.0,,0,faze-vs-vitality-m3-dust2
False,,,mezii,7.656119797314069e+16,False,False,14.1694355,0,101,0,True,head,False,False,0,0,False,5192,Twistzz,76561198016255205,glock,17293822569155067908,27605241565.0,,0,faze-vs-vitality-m3-dust2
False,karrigan,7.656119798943026e+16,frozen,7.656119806842277e+16,False,False,37.617268,6,13,0,False,chest,False,False,0,0,False,5593,ropz,76561197991272318,usp_silencer,17293822569135734845,42949321073.0,,0,faze-vs-vitality-m3-dust2
False,,,mezii,7.656119797314069e+16,False,False,17.9985,0,96,0,True,head,False,False,0,0,False,6081,broky,76561198201620490,glock,17293822569155067908,27605241565.0,,0,faze-vs-vitality-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,28.33674,0,114,0,True,head,False,False,0,0,False,6294,apEX,76561197989744167,usp_silencer,17293822569135734845,42949321073.0,,0,faze-vs-vitality-m3-dust2
False,,,ZywOo,7.656119811366619e+16,False,False,16.381567,0,97,0,True,head,False,False,0,0,False,6397,frozen,76561198068422762,glock,17293822569181872132,43805746730.0,,0,faze-vs-vitality-m3-dust2
True,broky,7.65611982016205e+16,frozen,7.656119806842277e+16,False,False,18.418358,4,19,0,False,chest,False,False,0,0,False,8770,apEX,76561197989744167,famas,17293822569180299274,44596676235.0,,0,faze-vs-vitality-m3-dust2
False,frozen,7.656119806842277e+16,broky,7.65611982016205e+16,False,False,32.316307,1,33,0,False,right_arm,False,False,0,0,False,10799,flameZ,76561197978835160,deagle,17293822569171779585,45117217227.0,,0,faze-vs-vitality-m3-dust2
False,flameZ,7.656119797883517e+16,mezii,7.656119797314069e+16,False,False,27.34874,3,22,0,False,chest,False,False,0,0,False,10874,broky,76561198201620490,galilar,17293822569154478093,45146692066.0,,0,faze-vs-vitality-m3-dust2
False,,,mezii,7.656119797314069e+16,False,False,18.984726,0,117,0,True,head,False,False,0,0,False,11159,karrigan,76561197989430253,galilar,17293822569154478093,45146692066.0,,0,faze-vs-vitality-m3-dust2
False,,,ZywOo,7.656119811366619e+16,False,False,28.23111,3,26,0,False,chest,False,False,0,0,False,11244,rain,76561197997351207,ak47,17293822569179447303,37225099379.0,,0,faze-vs-vitality-m3-dust2
False,,,ropz,7.656119799127232e+16,False,False,15.165063,0,141,0,True,head,False,False,0,0,False,20494,rain,76561197997351207,ak47,17293822569144582151,40342529944.0,,0,faze-vs-vitality-m3-dust2
False,,,ZywOo,7.656119811366619e+16,False,False,2.7718592,0,143,0,True,head,False,False,0,0,True,20825,karrigan,76561197989430253,ak47,17293822569179447303,37225099379.0,,0,faze-vs-vitality-m3-dust2
False,,,frozen,7.656119806842277e+16,False,False,25.426981,4,19,0,False,chest,False,False,0,0,False,21024,ropz,76561197991272318,famas,17293822569180299274,44596676235.0,,0,faze-vs-vitality-m3-dust2
False,,,Twistzz,7.65611980162552e+16,False,False,1.8903987,5,15,0,False,chest,False,False,0,0,False,30892,flameZ,76561197978835160,mp9,17293822569128001570,40274871472.0,,0,faze-vs-vitality-m3-dust2
